
(vret_env) C:\Users\Shayan\Desktop\NICS\acrophobia\shayan_code\vret_pipeline>python vret_server_v2.py
Starting VRET biofeedback server v2 (procedural)...
[LSL] searching for OpenSignals stream...
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{3BDC3AB1-4EF3-4CC8-8BAE-BB2AC2CAEB34}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{54921B9A-D779-4B2B-8820-1CE578EBA38A}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{ED154277-1459-47EB-AF78-151677F44DD4}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{DE25D8FA-C1F1-4A02-BF65-B86B6B10F338}' (status: 1, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 17
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{327421B6-9D15-4A91-BCBC-85D1C378F4EB}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.597s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{6575BA6E-BB71-11F0-BCDF-806E6F6E6963}' (status: 1, multicast: 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]         api_config.cpp:126   INFO| Loaded default config
name=OpenSignals | type=00:07:80:0F:31:9C | ch=3 | rate=1000.0 | source=OpenSignals
2026-06-01 22:13:08.459 (   4.617s) [         8352EE6]             common.cpp:78    INFO| git:64988c6a14b8dc3b3f270ece58eab4f480bfab43/branch:refs/tags/v1.17.7/build:Release/compiler:MSVC-19.29.30159.0/link:SHARED
[LSL] mapped by label -> EDA=ch1, ECG=ch2 (labels: ['DIGITAL', 'EDA', 'ECG']).

press enter to start the session (begins baseline from recording sample 0)
[CTRL] sent 'start' to fake stream at 127.0.0.1:5006
got 0 samples
got 13 samples| raw_EDA=3.8508 μS | HR=— BPM | RMSSD=— ms
[LIVE] got 14 samples| raw_EDA=5.2088 μS | HR=93.2 BPM | RMSSD=41.2 ms | ΔHR=+4.7% | ΔHRV=-1.6% | phasicEDA=+0.257 μS | S_t=+0.69 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.4224 μS | HR=93.2 BPM | RMSSD=41.2 ms | ΔHR=+4.7% | ΔHRV=-1.6% | phasicEDA=+0.257 μS | S_t=+0.74 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.1944 μS | HR=93.2 BPM | RMSSD=41.2 ms | ΔHR=+4.7% | ΔHRV=-1.6% | phasicEDA=+0.257 μS | S_t=+0.78 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3972 μS | HR=93.8 BPM | RMSSD=41.2 ms | ΔHR=+5.4% | ΔHRV=-1.5% | phasicEDA=+0.204 μS | S_t=+0.81 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1429 μS | HR=93.8 BPM | RMSSD=41.2 ms | ΔHR=+5.4% | ΔHRV=-1.5% | phasicEDA=+0.204 μS | S_t=+0.82 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.3934 μS | HR=93.8 BPM | RMSSD=41.2 ms | ΔHR=+5.4% | ΔHRV=-1.5% | phasicEDA=+0.204 μS | S_t=+0.82 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.3024 μS | HR=93.8 BPM | RMSSD=41.2 ms | ΔHR=+5.4% | ΔHRV=-1.5% | phasicEDA=+0.204 μS | S_t=+0.82 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4233 μS | HR=93.8 BPM | RMSSD=41.2 ms | ΔHR=+5.4% | ΔHRV=-1.5% | phasicEDA=+0.204 μS | S_t=+0.82 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0572 μS | HR=93.6 BPM | RMSSD=41.2 ms | ΔHR=+5.2% | ΔHRV=-1.6% | phasicEDA=-0.064 μS | S_t=+0.81 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0659 μS | HR=93.6 BPM | RMSSD=41.2 ms | ΔHR=+5.2% | ΔHRV=-1.6% | phasicEDA=-0.064 μS | S_t=+0.77 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2428 μS | HR=93.6 BPM | RMSSD=41.2 ms | ΔHR=+5.2% | ΔHRV=-1.6% | phasicEDA=-0.064 μS | S_t=+0.73 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4635 μS | HR=93.6 BPM | RMSSD=41.2 ms | ΔHR=+5.2% | ΔHRV=-1.6% | phasicEDA=-0.064 μS | S_t=+0.69 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.6960 μS | HR=93.6 BPM | RMSSD=41.2 ms | ΔHR=+5.2% | ΔHRV=-1.6% | phasicEDA=-0.064 μS | S_t=+0.65 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1505 μS | HR=93.6 BPM | RMSSD=40.3 ms | ΔHR=+5.2% | ΔHRV=+0.8% | phasicEDA=-0.217 μS | S_t=+0.61 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1772 μS | HR=93.6 BPM | RMSSD=40.3 ms | ΔHR=+5.2% | ΔHRV=+0.8% | phasicEDA=-0.217 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.5211 μS | HR=93.6 BPM | RMSSD=40.3 ms | ΔHR=+5.2% | ΔHRV=+0.8% | phasicEDA=-0.217 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1713 μS | HR=93.6 BPM | RMSSD=40.3 ms | ΔHR=+5.2% | ΔHRV=+0.8% | phasicEDA=-0.217 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.0355 μS | HR=93.6 BPM | RMSSD=40.3 ms | ΔHR=+5.2% | ΔHRV=+0.8% | phasicEDA=-0.217 μS | S_t=+0.42 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3057 μS | HR=93.8 BPM | RMSSD=40.3 ms | ΔHR=+5.3% | ΔHRV=+0.6% | phasicEDA=+0.185 μS | S_t=+0.39 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0215 μS | HR=93.8 BPM | RMSSD=40.3 ms | ΔHR=+5.3% | ΔHRV=+0.6% | phasicEDA=+0.185 μS | S_t=+0.44 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4475 μS | HR=93.8 BPM | RMSSD=40.3 ms | ΔHR=+5.3% | ΔHRV=+0.6% | phasicEDA=+0.185 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.1811 μS | HR=93.8 BPM | RMSSD=40.3 ms | ΔHR=+5.3% | ΔHRV=+0.6% | phasicEDA=+0.185 μS | S_t=+0.54 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4645 μS | HR=93.8 BPM | RMSSD=40.3 ms | ΔHR=+5.3% | ΔHRV=+0.6% | phasicEDA=+0.185 μS | S_t=+0.59 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.8566 μS | HR=93.8 BPM | RMSSD=40.7 ms | ΔHR=+5.4% | ΔHRV=-0.4% | phasicEDA=+0.233 μS | S_t=+0.64 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4413 μS | HR=93.8 BPM | RMSSD=40.7 ms | ΔHR=+5.4% | ΔHRV=-0.4% | phasicEDA=+0.233 μS | S_t=+0.70 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2596 μS | HR=93.8 BPM | RMSSD=40.7 ms | ΔHR=+5.4% | ΔHRV=-0.4% | phasicEDA=+0.233 μS | S_t=+0.76 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.0916 μS | HR=93.8 BPM | RMSSD=40.7 ms | ΔHR=+5.4% | ΔHRV=-0.4% | phasicEDA=+0.233 μS | S_t=+0.81 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.5973 μS | HR=93.8 BPM | RMSSD=40.7 ms | ΔHR=+5.4% | ΔHRV=-0.4% | phasicEDA=+0.233 μS | S_t=+0.87 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.0281 μS | HR=93.8 BPM | RMSSD=43.6 ms | ΔHR=+5.3% | ΔHRV=-7.4% | phasicEDA=-0.211 μS | S_t=+0.90 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1283 μS | HR=93.8 BPM | RMSSD=43.6 ms | ΔHR=+5.3% | ΔHRV=-7.4% | phasicEDA=-0.211 μS | S_t=+0.79 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4579 μS | HR=93.8 BPM | RMSSD=43.6 ms | ΔHR=+5.3% | ΔHRV=-7.4% | phasicEDA=-0.211 μS | S_t=+0.69 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2714 μS | HR=93.8 BPM | RMSSD=43.6 ms | ΔHR=+5.3% | ΔHRV=-7.4% | phasicEDA=-0.211 μS | S_t=+0.59 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.2130 μS | HR=93.8 BPM | RMSSD=43.6 ms | ΔHR=+5.3% | ΔHRV=-7.4% | phasicEDA=-0.211 μS | S_t=+0.48 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4149 μS | HR=93.7 BPM | RMSSD=43.3 ms | ΔHR=+5.3% | ΔHRV=-6.8% | phasicEDA=+0.248 μS | S_t=+0.39 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4038 μS | HR=93.7 BPM | RMSSD=43.3 ms | ΔHR=+5.3% | ΔHRV=-6.8% | phasicEDA=+0.248 μS | S_t=+0.36 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9688 μS | HR=93.7 BPM | RMSSD=43.3 ms | ΔHR=+5.3% | ΔHRV=-6.8% | phasicEDA=+0.248 μS | S_t=+0.32 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2060 μS | HR=93.7 BPM | RMSSD=43.3 ms | ΔHR=+5.3% | ΔHRV=-6.8% | phasicEDA=+0.248 μS | S_t=+0.28 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3955 μS | HR=93.7 BPM | RMSSD=43.3 ms | ΔHR=+5.3% | ΔHRV=-6.8% | phasicEDA=+0.248 μS | S_t=+0.25 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1061 μS | HR=93.7 BPM | RMSSD=40.9 ms | ΔHR=+5.3% | ΔHRV=-0.8% | phasicEDA=+0.350 μS | S_t=+0.24 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2190 μS | HR=93.7 BPM | RMSSD=40.9 ms | ΔHR=+5.3% | ΔHRV=-0.8% | phasicEDA=+0.350 μS | S_t=+0.36 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=5.0035 μS | HR=93.7 BPM | RMSSD=40.9 ms | ΔHR=+5.3% | ΔHRV=-0.8% | phasicEDA=+0.350 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2050 μS | HR=93.7 BPM | RMSSD=40.9 ms | ΔHR=+5.3% | ΔHRV=-0.8% | phasicEDA=+0.350 μS | S_t=+0.59 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3879 μS | HR=93.7 BPM | RMSSD=40.9 ms | ΔHR=+5.3% | ΔHRV=-0.8% | phasicEDA=+0.350 μS | S_t=+0.71 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.7831 μS | HR=93.6 BPM | RMSSD=40.6 ms | ΔHR=+5.1% | ΔHRV=-0.2% | phasicEDA=+0.246 μS | S_t=+0.81 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=6.3199 μS | HR=93.6 BPM | RMSSD=40.6 ms | ΔHR=+5.1% | ΔHRV=-0.2% | phasicEDA=+0.246 μS | S_t=+0.85 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0104 μS | HR=93.6 BPM | RMSSD=40.6 ms | ΔHR=+5.1% | ΔHRV=-0.2% | phasicEDA=+0.246 μS | S_t=+0.89 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1172 μS | HR=93.6 BPM | RMSSD=40.6 ms | ΔHR=+5.1% | ΔHRV=-0.2% | phasicEDA=+0.246 μS | S_t=+0.92 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.5391 μS | HR=93.6 BPM | RMSSD=40.6 ms | ΔHR=+5.1% | ΔHRV=-0.2% | phasicEDA=+0.246 μS | S_t=+0.96 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2648 μS | HR=93.6 BPM | RMSSD=40.9 ms | ΔHR=+5.1% | ΔHRV=-0.8% | phasicEDA=+0.145 μS | S_t=+0.98 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4753 μS | HR=93.6 BPM | RMSSD=40.9 ms | ΔHR=+5.1% | ΔHRV=-0.8% | phasicEDA=+0.145 μS | S_t=+0.95 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2731 μS | HR=93.6 BPM | RMSSD=40.9 ms | ΔHR=+5.1% | ΔHRV=-0.8% | phasicEDA=+0.145 μS | S_t=+0.92 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0049 μS | HR=93.6 BPM | RMSSD=40.9 ms | ΔHR=+5.1% | ΔHRV=-0.8% | phasicEDA=+0.145 μS | S_t=+0.89 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.9440 μS | HR=93.6 BPM | RMSSD=40.9 ms | ΔHR=+5.1% | ΔHRV=-0.8% | phasicEDA=+0.145 μS | S_t=+0.86 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4160 μS | HR=93.4 BPM | RMSSD=41.2 ms | ΔHR=+4.9% | ΔHRV=-1.7% | phasicEDA=+0.202 μS | S_t=+0.84 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4330 μS | HR=93.4 BPM | RMSSD=41.2 ms | ΔHR=+4.9% | ΔHRV=-1.7% | phasicEDA=+0.202 μS | S_t=+0.82 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2537 μS | HR=93.4 BPM | RMSSD=41.2 ms | ΔHR=+4.9% | ΔHRV=-1.7% | phasicEDA=+0.202 μS | S_t=+0.80 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1547 μS | HR=93.4 BPM | RMSSD=41.2 ms | ΔHR=+4.9% | ΔHRV=-1.7% | phasicEDA=+0.202 μS | S_t=+0.79 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2804 μS | HR=93.4 BPM | RMSSD=41.2 ms | ΔHR=+4.9% | ΔHRV=-1.7% | phasicEDA=+0.202 μS | S_t=+0.77 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0090 μS | HR=93.1 BPM | RMSSD=41.2 ms | ΔHR=+4.6% | ΔHRV=-1.7% | phasicEDA=-0.232 μS | S_t=+0.74 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.0493 μS | HR=93.1 BPM | RMSSD=41.2 ms | ΔHR=+4.6% | ΔHRV=-1.7% | phasicEDA=-0.232 μS | S_t=+0.68 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.1163 μS | HR=93.1 BPM | RMSSD=41.2 ms | ΔHR=+4.6% | ΔHRV=-1.7% | phasicEDA=-0.232 μS | S_t=+0.62 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.3461 μS | HR=93.1 BPM | RMSSD=41.2 ms | ΔHR=+4.6% | ΔHRV=-1.7% | phasicEDA=-0.232 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.0883 μS | HR=93.1 BPM | RMSSD=41.2 ms | ΔHR=+4.6% | ΔHRV=-1.7% | phasicEDA=-0.232 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3789 μS | HR=93.2 BPM | RMSSD=39.8 ms | ΔHR=+4.7% | ΔHRV=+1.8% | phasicEDA=+0.203 μS | S_t=+0.45 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.3699 μS | HR=93.2 BPM | RMSSD=39.8 ms | ΔHR=+4.7% | ΔHRV=+1.8% | phasicEDA=+0.203 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9948 μS | HR=93.2 BPM | RMSSD=39.8 ms | ΔHR=+4.7% | ΔHRV=+1.8% | phasicEDA=+0.203 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2119 μS | HR=93.2 BPM | RMSSD=39.8 ms | ΔHR=+4.7% | ΔHRV=+1.8% | phasicEDA=+0.203 μS | S_t=+0.51 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4496 μS | HR=93.2 BPM | RMSSD=39.8 ms | ΔHR=+4.7% | ΔHRV=+1.8% | phasicEDA=+0.203 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.6766 μS | HR=93.1 BPM | RMSSD=39.6 ms | ΔHR=+4.6% | ΔHRV=+2.4% | phasicEDA=+0.303 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1724 μS | HR=93.1 BPM | RMSSD=39.6 ms | ΔHR=+4.6% | ΔHRV=+2.4% | phasicEDA=+0.303 μS | S_t=+0.66 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4135 μS | HR=93.1 BPM | RMSSD=39.6 ms | ΔHR=+4.6% | ΔHRV=+2.4% | phasicEDA=+0.303 μS | S_t=+0.76 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=4.9470 μS | HR=93.1 BPM | RMSSD=39.6 ms | ΔHR=+4.6% | ΔHRV=+2.4% | phasicEDA=+0.303 μS | S_t=+0.86 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.8621 μS | HR=93.1 BPM | RMSSD=39.6 ms | ΔHR=+4.6% | ΔHRV=+2.4% | phasicEDA=+0.303 μS | S_t=+0.95 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2159 μS | HR=92.9 BPM | RMSSD=45.6 ms | ΔHR=+4.4% | ΔHRV=-12.3% | phasicEDA=+0.158 μS | S_t=+1.01 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.2797 μS | HR=92.9 BPM | RMSSD=45.6 ms | ΔHR=+4.4% | ΔHRV=-12.3% | phasicEDA=+0.158 μS | S_t=+0.92 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1027 μS | HR=92.9 BPM | RMSSD=45.6 ms | ΔHR=+4.4% | ΔHRV=-12.3% | phasicEDA=+0.158 μS | S_t=+0.83 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4600 μS | HR=92.9 BPM | RMSSD=45.6 ms | ΔHR=+4.4% | ΔHRV=-12.3% | phasicEDA=+0.158 μS | S_t=+0.73 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.1937 μS | HR=92.9 BPM | RMSSD=45.6 ms | ΔHR=+4.4% | ΔHRV=-12.3% | phasicEDA=+0.158 μS | S_t=+0.64 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0781 μS | HR=93.0 BPM | RMSSD=45.3 ms | ΔHR=+4.5% | ΔHRV=-11.7% | phasicEDA=-0.204 μS | S_t=+0.53 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9570 μS | HR=93.0 BPM | RMSSD=45.3 ms | ΔHR=+4.5% | ΔHRV=-11.7% | phasicEDA=-0.204 μS | S_t=+0.38 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=6.3518 μS | HR=93.0 BPM | RMSSD=45.3 ms | ΔHR=+4.5% | ΔHRV=-11.7% | phasicEDA=-0.204 μS | S_t=+0.22 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.8334 μS | HR=93.0 BPM | RMSSD=45.3 ms | ΔHR=+4.5% | ΔHRV=-11.7% | phasicEDA=-0.204 μS | S_t=+0.06 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.0567 μS | HR=93.0 BPM | RMSSD=45.3 ms | ΔHR=+4.5% | ΔHRV=-11.7% | phasicEDA=-0.204 μS | S_t=-0.09 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.0021 μS | HR=93.2 BPM | RMSSD=37.5 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=+0.315 μS | S_t=-0.19 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.0969 μS | HR=93.2 BPM | RMSSD=37.5 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=+0.315 μS | S_t=-0.04 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.1937 μS | HR=93.2 BPM | RMSSD=37.5 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=+0.315 μS | S_t=+0.10 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1949 μS | HR=93.2 BPM | RMSSD=37.5 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=+0.315 μS | S_t=+0.25 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.6034 μS | HR=93.2 BPM | RMSSD=37.5 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=+0.315 μS | S_t=+0.39 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.1715 μS | HR=93.2 BPM | RMSSD=37.4 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=-0.389 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.9785 μS | HR=93.2 BPM | RMSSD=37.4 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=-0.389 μS | S_t=+0.61 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.4316 μS | HR=93.2 BPM | RMSSD=37.4 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=-0.389 μS | S_t=+0.71 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.9952 μS | HR=93.2 BPM | RMSSD=37.4 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=-0.389 μS | S_t=+0.80 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.3629 μS | HR=93.2 BPM | RMSSD=37.4 ms | ΔHR=+4.6% | ΔHRV=+7.7% | phasicEDA=-0.389 μS | S_t=+0.89 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9567 μS | HR=93.3 BPM | RMSSD=41.8 ms | ΔHR=+4.8% | ΔHRV=-3.0% | phasicEDA=-0.227 μS | S_t=+0.93 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=6.2922 μS | HR=93.3 BPM | RMSSD=41.8 ms | ΔHR=+4.8% | ΔHRV=-3.0% | phasicEDA=-0.227 μS | S_t=+0.80 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.2227 μS | HR=93.3 BPM | RMSSD=41.8 ms | ΔHR=+4.8% | ΔHRV=-3.0% | phasicEDA=-0.227 μS | S_t=+0.66 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4489 μS | HR=93.3 BPM | RMSSD=41.8 ms | ΔHR=+4.8% | ΔHRV=-3.0% | phasicEDA=-0.227 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=4.9778 μS | HR=93.3 BPM | RMSSD=41.8 ms | ΔHR=+4.8% | ΔHRV=-3.0% | phasicEDA=-0.227 μS | S_t=+0.38 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=6.3803 μS | HR=93.6 BPM | RMSSD=41.6 ms | ΔHR=+5.1% | ΔHRV=-2.5% | phasicEDA=+0.229 μS | S_t=+0.28 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2623 μS | HR=93.6 BPM | RMSSD=41.6 ms | ΔHR=+5.1% | ΔHRV=-2.5% | phasicEDA=+0.229 μS | S_t=+0.31 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.1509 μS | HR=93.6 BPM | RMSSD=41.6 ms | ΔHR=+5.1% | ΔHRV=-2.5% | phasicEDA=+0.229 μS | S_t=+0.34 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=4.9848 μS | HR=93.6 BPM | RMSSD=41.6 ms | ΔHR=+5.1% | ΔHRV=-2.5% | phasicEDA=+0.229 μS | S_t=+0.37 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.4552 μS | HR=93.6 BPM | RMSSD=41.6 ms | ΔHR=+5.1% | ΔHRV=-2.5% | phasicEDA=+0.229 μS | S_t=+0.40 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.7116 μS | HR=93.6 BPM | RMSSD=41.5 ms | ΔHR=+5.1% | ΔHRV=-2.4% | phasicEDA=+0.261 μS | S_t=+0.44 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.9647 μS | HR=93.6 BPM | RMSSD=41.5 ms | ΔHR=+5.1% | ΔHRV=-2.4% | phasicEDA=+0.261 μS | S_t=+0.51 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.3397 μS | HR=93.6 BPM | RMSSD=41.5 ms | ΔHR=+5.1% | ΔHRV=-2.4% | phasicEDA=+0.261 μS | S_t=+0.58 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1228 μS | HR=93.6 BPM | RMSSD=41.5 ms | ΔHR=+5.1% | ΔHRV=-2.4% | phasicEDA=+0.261 μS | S_t=+0.66 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.1881 μS | HR=93.6 BPM | RMSSD=41.5 ms | ΔHR=+5.1% | ΔHRV=-2.4% | phasicEDA=+0.261 μS | S_t=+0.73 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1089 μS | HR=93.8 BPM | RMSSD=41.4 ms | ΔHR=+5.4% | ΔHRV=-2.0% | phasicEDA=-0.145 μS | S_t=+0.78 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.3699 μS | HR=93.8 BPM | RMSSD=41.4 ms | ΔHR=+5.4% | ΔHRV=-2.0% | phasicEDA=-0.145 μS | S_t=+0.74 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.9328 μS | HR=93.8 BPM | RMSSD=41.4 ms | ΔHR=+5.4% | ΔHRV=-2.0% | phasicEDA=-0.145 μS | S_t=+0.69 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2970 μS | HR=93.8 BPM | RMSSD=41.4 ms | ΔHR=+5.4% | ΔHRV=-2.0% | phasicEDA=-0.145 μS | S_t=+0.64 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9158 μS | HR=93.8 BPM | RMSSD=41.4 ms | ΔHR=+5.4% | ΔHRV=-2.0% | phasicEDA=-0.145 μS | S_t=+0.60 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=6.2762 μS | HR=94.6 BPM | RMSSD=39.1 ms | ΔHR=+6.2% | ΔHRV=+3.7% | phasicEDA=-0.363 μS | S_t=+0.55 | calm -> unity:increase
